time,JPG Name,Index,Throttle_PWM,Steering_PWM
13:58:40:490857,Aug9_DataCollection3_35.jpg,35,116,127
13:58:40:557043,Aug9_DataCollection3_36.jpg,36,116,151
13:58:40:613189,Aug9_DataCollection3_37.jpg,37,116,151
13:58:40:665269,Aug9_DataCollection3_38.jpg,38,117,152
13:58:40:727225,Aug9_DataCollection3_39.jpg,39,117,154
13:58:40:787621,Aug9_DataCollection3_40.jpg,40,117,154
13:58:40:842736,Aug9_DataCollection3_41.jpg,41,116,155
13:58:40:903352,Aug9_DataCollection3_42.jpg,42,116,155
13:58:40:956905,Aug9_DataCollection3_43.jpg,43,116,155
13:58:41:019713,Aug9_DataCollection3_44.jpg,44,116,154
13:58:41:074117,Aug9_DataCollection3_45.jpg,45,116,154
13:58:41:141152,Aug9_DataCollection3_46.jpg,46,111,161
13:58:41:197321,Aug9_DataCollection3_47.jpg,47,111,161
13:58:41:256362,Aug9_DataCollection3_48.jpg,48,111,170
13:58:41:313590,Aug9_DataCollection3_49.jpg,49,114,177
13:58:41:372413,Aug9_DataCollection3_50.jpg,50,114,177
13:58:41:428051,Aug9_DataCollection3_51.jpg,51,116,177
13:58:41:488321,Aug9_DataCollection3_52.jpg,52,116,177
13:58:41:549501,Aug9_DataCollection3_53.jpg,53,116,177
13:58:41:606770,Aug9_DataCollection3_54.jpg,54,116,177
13:58:41:666811,Aug9_DataCollection3_55.jpg,55,116,177
13:58:41:727490,Aug9_DataCollection3_56.jpg,56,116,177
13:58:41:781991,Aug9_DataCollection3_57.jpg,57,117,175
13:58:41:836218,Aug9_DataCollection3_58.jpg,58,117,175
13:58:41:899673,Aug9_DataCollection3_59.jpg,59,117,175
13:58:41:954100,Aug9_DataCollection3_60.jpg,60,117,175
13:58:42:006655,Aug9_DataCollection3_61.jpg,61,117,172
13:58:42:072397,Aug9_DataCollection3_62.jpg,62,117,172
13:58:42:137475,Aug9_DataCollection3_63.jpg,63,117,170
13:58:42:192240,Aug9_DataCollection3_64.jpg,64,116,171
13:58:42:246833,Aug9_DataCollection3_65.jpg,65,116,171
13:58:42:303728,Aug9_DataCollection3_66.jpg,66,117,170
13:58:42:358296,Aug9_DataCollection3_67.jpg,67,117,167
13:58:42:418819,Aug9_DataCollection3_68.jpg,68,117,167
13:58:42:473097,Aug9_DataCollection3_69.jpg,69,118,151
13:58:42:540499,Aug9_DataCollection3_70.jpg,70,119,139
13:58:42:594145,Aug9_DataCollection3_71.jpg,71,119,136
13:58:42:650000,Aug9_DataCollection3_72.jpg,72,119,136
13:58:42:717804,Aug9_DataCollection3_73.jpg,73,118,136
13:58:42:777408,Aug9_DataCollection3_74.jpg,74,118,139
13:58:42:832362,Aug9_DataCollection3_75.jpg,75,118,139
13:58:42:899110,Aug9_DataCollection3_76.jpg,76,119,144
13:58:42:952570,Aug9_DataCollection3_77.jpg,77,117,147
13:58:43:007057,Aug9_DataCollection3_78.jpg,78,117,147
13:58:43:074190,Aug9_DataCollection3_79.jpg,79,116,144
13:58:43:127290,Aug9_DataCollection3_80.jpg,80,116,126
13:58:43:182875,Aug9_DataCollection3_81.jpg,81,116,126
13:58:43:247762,Aug9_DataCollection3_82.jpg,82,116,109
13:58:43:309542,Aug9_DataCollection3_83.jpg,83,116,99
13:58:43:373511,Aug9_DataCollection3_84.jpg,84,116,86
13:58:43:425994,Aug9_DataCollection3_85.jpg,85,116,86
13:58:43:478440,Aug9_DataCollection3_86.jpg,86,116,86
13:58:43:539625,Aug9_DataCollection3_87.jpg,87,114,85
13:58:43:603776,Aug9_DataCollection3_88.jpg,88,114,85
13:58:43:658652,Aug9_DataCollection3_89.jpg,89,103,85
13:58:43:714043,Aug9_DataCollection3_90.jpg,90,90,85
13:58:43:783179,Aug9_DataCollection3_91.jpg,91,90,85
13:58:43:836028,Aug9_DataCollection3_92.jpg,92,88,85
13:58:43:890036,Aug9_DataCollection3_93.jpg,93,86,86
13:58:43:955071,Aug9_DataCollection3_94.jpg,94,86,86
13:58:44:008785,Aug9_DataCollection3_95.jpg,95,87,84
13:58:44:063059,Aug9_DataCollection3_96.jpg,96,86,86
13:58:44:129184,Aug9_DataCollection3_97.jpg,97,86,86
13:58:44:190995,Aug9_DataCollection3_98.jpg,98,91,84
13:58:44:255218,Aug9_DataCollection3_99.jpg,99,101,95
13:58:44:310168,Aug9_DataCollection3_100.jpg,100,101,95
13:58:44:362110,Aug9_DataCollection3_101.jpg,101,111,109
13:58:44:437950,Aug9_DataCollection3_102.jpg,102,119,123
13:58:44:491761,Aug9_DataCollection3_103.jpg,103,120,132
13:58:44:547147,Aug9_DataCollection3_104.jpg,104,120,132
13:58:44:609060,Aug9_DataCollection3_105.jpg,105,119,135
13:58:44:667494,Aug9_DataCollection3_106.jpg,106,119,135
13:58:44:724232,Aug9_DataCollection3_107.jpg,107,119,135
13:58:44:780819,Aug9_DataCollection3_108.jpg,108,120,147
13:58:44:834733,Aug9_DataCollection3_109.jpg,109,117,172
13:58:44:896296,Aug9_DataCollection3_110.jpg,110,117,172
13:58:44:955096,Aug9_DataCollection3_111.jpg,111,116,180
13:58:45:016843,Aug9_DataCollection3_112.jpg,112,116,177
13:58:45:070359,Aug9_DataCollection3_113.jpg,113,116,177
13:58:45:126359,Aug9_DataCollection3_114.jpg,114,116,177
13:58:45:186174,Aug9_DataCollection3_115.jpg,115,117,171
13:58:45:248885,Aug9_DataCollection3_116.jpg,116,117,171
13:58:45:303880,Aug9_DataCollection3_117.jpg,117,117,160
13:58:45:363928,Aug9_DataCollection3_118.jpg,118,117,148
13:58:45:425388,Aug9_DataCollection3_119.jpg,119,117,148
13:58:45:479239,Aug9_DataCollection3_120.jpg,120,117,147
13:58:45:535008,Aug9_DataCollection3_121.jpg,121,117,147
13:58:45:602552,Aug9_DataCollection3_122.jpg,122,117,147
13:58:45:654737,Aug9_DataCollection3_123.jpg,123,117,145
13:58:45:718464,Aug9_DataCollection3_124.jpg,124,117,146
13:58:45:774247,Aug9_DataCollection3_125.jpg,125,117,146
13:58:45:833004,Aug9_DataCollection3_126.jpg,126,117,159
13:58:45:895596,Aug9_DataCollection3_127.jpg,127,117,172
13:58:45:950655,Aug9_DataCollection3_128.jpg,128,117,180
13:58:46:004851,Aug9_DataCollection3_129.jpg,129,117,180
13:58:46:060334,Aug9_DataCollection3_130.jpg,130,118,180
13:58:46:127475,Aug9_DataCollection3_131.jpg,131,118,179
13:58:46:181657,Aug9_DataCollection3_132.jpg,132,118,179
13:58:46:245029,Aug9_DataCollection3_133.jpg,133,116,177
13:58:46:301015,Aug9_DataCollection3_134.jpg,134,116,175
13:58:46:361379,Aug9_DataCollection3_135.jpg,135,116,175
13:58:46:427621,Aug9_DataCollection3_136.jpg,136,116,172
13:58:46:482461,Aug9_DataCollection3_137.jpg,137,118,169
13:58:46:546917,Aug9_DataCollection3_138.jpg,138,118,169
13:58:46:606320,Aug9_DataCollection3_139.jpg,139,116,166
13:58:46:658994,Aug9_DataCollection3_140.jpg,140,116,167
13:58:46:714486,Aug9_DataCollection3_141.jpg,141,116,167
13:58:46:778624,Aug9_DataCollection3_142.jpg,142,116,167
13:58:46:833854,Aug9_DataCollection3_143.jpg,143,116,165
13:58:46:886801,Aug9_DataCollection3_144.jpg,144,116,165
13:58:46:944066,Aug9_DataCollection3_145.jpg,145,116,156
13:58:47:002930,Aug9_DataCollection3_146.jpg,146,115,144
13:58:47:057712,Aug9_DataCollection3_147.jpg,147,115,144
13:58:47:119394,Aug9_DataCollection3_148.jpg,148,115,144
13:58:47:177340,Aug9_DataCollection3_149.jpg,149,116,149
13:58:47:232356,Aug9_DataCollection3_150.jpg,150,116,149
13:58:47:291833,Aug9_DataCollection3_151.jpg,151,116,113
13:58:47:346571,Aug9_DataCollection3_152.jpg,152,116,74
13:58:47:414212,Aug9_DataCollection3_153.jpg,153,116,58
13:58:47:475446,Aug9_DataCollection3_154.jpg,154,116,58
13:58:47:536329,Aug9_DataCollection3_155.jpg,155,115,58
13:58:47:592272,Aug9_DataCollection3_156.jpg,156,115,58
13:58:47:647168,Aug9_DataCollection3_157.jpg,157,115,58
13:58:47:710161,Aug9_DataCollection3_158.jpg,158,114,60
13:58:47:766144,Aug9_DataCollection3_159.jpg,159,116,71
13:58:47:821898,Aug9_DataCollection3_160.jpg,160,116,71
13:58:47:894252,Aug9_DataCollection3_161.jpg,161,116,76
13:58:47:947152,Aug9_DataCollection3_162.jpg,162,116,82
13:58:48:002915,Aug9_DataCollection3_163.jpg,163,116,82
13:58:48:070072,Aug9_DataCollection3_164.jpg,164,116,83
13:58:48:123913,Aug9_DataCollection3_165.jpg,165,116,84
13:58:48:178550,Aug9_DataCollection3_166.jpg,166,116,84
13:58:48:239936,Aug9_DataCollection3_167.jpg,167,117,86
13:58:48:299373,Aug9_DataCollection3_168.jpg,168,118,105
13:58:48:357246,Aug9_DataCollection3_169.jpg,169,118,112
13:58:48:416713,Aug9_DataCollection3_170.jpg,170,118,112
13:58:48:472301,Aug9_DataCollection3_171.jpg,171,117,120
13:58:48:538807,Aug9_DataCollection3_172.jpg,172,118,133
13:58:48:593055,Aug9_DataCollection3_173.jpg,173,118,133
13:58:48:649287,Aug9_DataCollection3_174.jpg,174,116,144
13:58:48:706695,Aug9_DataCollection3_175.jpg,175,114,150
13:58:48:762343,Aug9_DataCollection3_176.jpg,176,114,150
13:58:48:818335,Aug9_DataCollection3_177.jpg,177,116,152
13:58:48:880176,Aug9_DataCollection3_178.jpg,178,117,151
13:58:48:943727,Aug9_DataCollection3_179.jpg,179,117,151
13:58:48:999287,Aug9_DataCollection3_180.jpg,180,118,151
13:58:49:053354,Aug9_DataCollection3_181.jpg,181,118,151
13:58:49:121154,Aug9_DataCollection3_182.jpg,182,117,158
13:58:49:174198,Aug9_DataCollection3_183.jpg,183,117,158
13:58:49:230218,Aug9_DataCollection3_184.jpg,184,110,175
13:58:49:296517,Aug9_DataCollection3_185.jpg,185,109,182
13:58:49:354978,Aug9_DataCollection3_186.jpg,186,109,182
13:58:49:414310,Aug9_DataCollection3_187.jpg,187,109,181
13:58:49:466487,Aug9_DataCollection3_188.jpg,188,116,180
13:58:49:531476,Aug9_DataCollection3_189.jpg,189,116,180
13:58:49:588590,Aug9_DataCollection3_190.jpg,190,119,179
13:58:49:646114,Aug9_DataCollection3_191.jpg,191,119,172
13:58:49:708199,Aug9_DataCollection3_192.jpg,192,119,172
13:58:49:779025,Aug9_DataCollection3_193.jpg,193,119,168
13:58:49:835406,Aug9_DataCollection3_194.jpg,194,119,168
13:58:49:889587,Aug9_DataCollection3_195.jpg,195,119,168
13:58:49:949407,Aug9_DataCollection3_196.jpg,196,119,168
13:58:50:011412,Aug9_DataCollection3_197.jpg,197,116,168
13:58:50:063748,Aug9_DataCollection3_198.jpg,198,116,168
13:58:50:125638,Aug9_DataCollection3_199.jpg,199,118,169
13:58:50:183692,Aug9_DataCollection3_200.jpg,200,119,168
13:58:50:244726,Aug9_DataCollection3_201.jpg,201,119,165
13:58:50:310088,Aug9_DataCollection3_202.jpg,202,119,165
13:58:50:372231,Aug9_DataCollection3_203.jpg,203,119,163
13:58:50:431620,Aug9_DataCollection3_204.jpg,204,119,163
13:58:50:490712,Aug9_DataCollection3_205.jpg,205,119,163
13:58:50:561106,Aug9_DataCollection3_206.jpg,206,119,163
13:58:50:615750,Aug9_DataCollection3_207.jpg,207,119,161
13:58:50:672394,Aug9_DataCollection3_208.jpg,208,119,157
13:58:50:739261,Aug9_DataCollection3_209.jpg,209,119,157
13:58:50:804741,Aug9_DataCollection3_210.jpg,210,119,147
13:58:50:859098,Aug9_DataCollection3_211.jpg,211,119,138
13:58:50:920793,Aug9_DataCollection3_212.jpg,212,119,138
13:58:50:975851,Aug9_DataCollection3_213.jpg,213,119,128
13:58:51:052024,Aug9_DataCollection3_214.jpg,214,119,105
13:58:51:106210,Aug9_DataCollection3_215.jpg,215,120,95
13:58:51:159198,Aug9_DataCollection3_216.jpg,216,120,95
13:58:51:233070,Aug9_DataCollection3_217.jpg,217,119,94
13:58:51:288995,Aug9_DataCollection3_218.jpg,218,120,94
13:58:51:345962,Aug9_DataCollection3_219.jpg,219,120,94
13:58:51:409930,Aug9_DataCollection3_220.jpg,220,120,93
13:58:51:464377,Aug9_DataCollection3_221.jpg,221,119,92
13:58:51:519928,Aug9_DataCollection3_222.jpg,222,119,92
13:58:51:583067,Aug9_DataCollection3_223.jpg,223,120,93
13:58:51:636976,Aug9_DataCollection3_224.jpg,224,120,93
13:58:51:693888,Aug9_DataCollection3_225.jpg,225,120,93
13:58:51:754905,Aug9_DataCollection3_226.jpg,226,110,93
13:58:51:808869,Aug9_DataCollection3_227.jpg,227,90,92
13:58:51:868910,Aug9_DataCollection3_228.jpg,228,90,95
13:58:51:930228,Aug9_DataCollection3_229.jpg,229,90,95
13:58:51:982535,Aug9_DataCollection3_230.jpg,230,97,113
13:58:52:036435,Aug9_DataCollection3_231.jpg,231,97,113
13:58:52:104138,Aug9_DataCollection3_232.jpg,232,103,126
13:58:52:157169,Aug9_DataCollection3_233.jpg,233,110,140
13:58:52:217333,Aug9_DataCollection3_234.jpg,234,115,151
13:58:52:277602,Aug9_DataCollection3_235.jpg,235,115,151
13:58:52:337496,Aug9_DataCollection3_236.jpg,236,116,151
13:58:52:391031,Aug9_DataCollection3_237.jpg,237,119,150
13:58:52:454656,Aug9_DataCollection3_238.jpg,238,119,150
13:58:52:520704,Aug9_DataCollection3_239.jpg,239,120,150
13:58:52:588495,Aug9_DataCollection3_240.jpg,240,120,151
13:58:52:643830,Aug9_DataCollection3_241.jpg,241,119,153
13:58:52:699684,Aug9_DataCollection3_242.jpg,242,119,153
13:58:52:773791,Aug9_DataCollection3_243.jpg,243,118,154
13:58:52:829971,Aug9_DataCollection3_244.jpg,244,118,160
13:58:52:883168,Aug9_DataCollection3_245.jpg,245,118,160
13:58:52:951121,Aug9_DataCollection3_246.jpg,246,117,171
13:58:53:006096,Aug9_DataCollection3_247.jpg,247,109,180
13:58:53:062997,Aug9_DataCollection3_248.jpg,248,103,180
13:58:53:116395,Aug9_DataCollection3_249.jpg,249,103,180
13:58:53:188495,Aug9_DataCollection3_250.jpg,250,109,180
13:58:53:244284,Aug9_DataCollection3_251.jpg,251,115,179
13:58:53:305224,Aug9_DataCollection3_252.jpg,252,115,179
13:58:53:357730,Aug9_DataCollection3_253.jpg,253,119,178
13:58:53:411477,Aug9_DataCollection3_254.jpg,254,121,174
13:58:53:470753,Aug9_DataCollection3_255.jpg,255,121,174
13:58:53:525585,Aug9_DataCollection3_256.jpg,256,121,167
13:58:53:585687,Aug9_DataCollection3_257.jpg,257,121,147
13:58:53:643655,Aug9_DataCollection3_258.jpg,258,121,147
13:58:53:698632,Aug9_DataCollection3_259.jpg,259,121,126
13:58:53:752843,Aug9_DataCollection3_260.jpg,260,121,126
13:58:53:816779,Aug9_DataCollection3_261.jpg,261,121,126
13:58:53:870273,Aug9_DataCollection3_262.jpg,262,111,144
13:58:53:926009,Aug9_DataCollection3_263.jpg,263,110,168
13:58:53:980703,Aug9_DataCollection3_264.jpg,264,110,168
13:58:54:048068,Aug9_DataCollection3_265.jpg,265,114,168
13:58:54:108809,Aug9_DataCollection3_266.jpg,266,116,168
13:58:54:163171,Aug9_DataCollection3_267.jpg,267,116,168
13:58:54:223899,Aug9_DataCollection3_268.jpg,268,119,168
13:58:54:278295,Aug9_DataCollection3_269.jpg,269,121,168
13:58:54:336079,Aug9_DataCollection3_270.jpg,270,121,168
13:58:54:395773,Aug9_DataCollection3_271.jpg,271,121,168
13:58:54:455664,Aug9_DataCollection3_272.jpg,272,123,168
13:58:54:513888,Aug9_DataCollection3_273.jpg,273,123,168
13:58:54:577799,Aug9_DataCollection3_274.jpg,274,122,168
13:58:54:631166,Aug9_DataCollection3_275.jpg,275,122,160
13:58:54:683525,Aug9_DataCollection3_276.jpg,276,122,160
13:58:54:741805,Aug9_DataCollection3_277.jpg,277,122,123
13:58:54:798405,Aug9_DataCollection3_278.jpg,278,116,74
13:58:54:859848,Aug9_DataCollection3_279.jpg,279,116,74
13:58:54:921050,Aug9_DataCollection3_280.jpg,280,116,55
13:58:54:977051,Aug9_DataCollection3_281.jpg,281,117,43
13:58:55:034982,Aug9_DataCollection3_282.jpg,282,117,43
13:58:55:103118,Aug9_DataCollection3_283.jpg,283,117,38
13:58:55:164605,Aug9_DataCollection3_284.jpg,284,117,56
13:58:55:218716,Aug9_DataCollection3_285.jpg,285,118,66
13:58:55:282081,Aug9_DataCollection3_286.jpg,286,118,66
13:58:55:336676,Aug9_DataCollection3_287.jpg,287,117,88
13:58:55:399698,Aug9_DataCollection3_288.jpg,288,117,112
13:58:55:459295,Aug9_DataCollection3_289.jpg,289,117,112
13:58:55:523288,Aug9_DataCollection3_290.jpg,290,117,112
13:58:55:589807,Aug9_DataCollection3_291.jpg,291,118,112
13:58:55:656356,Aug9_DataCollection3_292.jpg,292,117,112
13:58:55:711584,Aug9_DataCollection3_293.jpg,293,117,112
13:58:55:768014,Aug9_DataCollection3_294.jpg,294,118,122
13:58:55:828243,Aug9_DataCollection3_295.jpg,295,113,146
13:58:55:889896,Aug9_DataCollection3_296.jpg,296,113,146
13:58:55:954517,Aug9_DataCollection3_297.jpg,297,105,151
13:58:56:007689,Aug9_DataCollection3_298.jpg,298,111,151
13:58:56:062747,Aug9_DataCollection3_299.jpg,299,115,151
13:58:56:131361,Aug9_DataCollection3_300.jpg,300,115,151
13:58:56:186059,Aug9_DataCollection3_301.jpg,301,117,165
13:58:56:240832,Aug9_DataCollection3_302.jpg,302,117,180
13:58:56:305115,Aug9_DataCollection3_303.jpg,303,117,180
13:58:56:364235,Aug9_DataCollection3_304.jpg,304,117,180
13:58:56:425091,Aug9_DataCollection3_305.jpg,305,119,180
13:58:56:481819,Aug9_DataCollection3_306.jpg,306,119,180
13:58:56:537061,Aug9_DataCollection3_307.jpg,307,119,179
13:58:56:594365,Aug9_DataCollection3_308.jpg,308,119,177
13:58:56:659000,Aug9_DataCollection3_309.jpg,309,119,177
13:58:56:715211,Aug9_DataCollection3_310.jpg,310,121,169
13:58:56:773307,Aug9_DataCollection3_311.jpg,311,121,169
13:58:56:827864,Aug9_DataCollection3_312.jpg,312,121,169
13:58:56:888855,Aug9_DataCollection3_313.jpg,313,122,170
13:58:56:955159,Aug9_DataCollection3_314.jpg,314,122,170
13:58:57:008748,Aug9_DataCollection3_315.jpg,315,121,170
13:58:57:069088,Aug9_DataCollection3_316.jpg,316,121,170
13:58:57:125796,Aug9_DataCollection3_317.jpg,317,122,168
13:58:57:186239,Aug9_DataCollection3_318.jpg,318,122,161
13:58:57:247900,Aug9_DataCollection3_319.jpg,319,122,161
13:58:57:301889,Aug9_DataCollection3_320.jpg,320,122,157
13:58:57:359305,Aug9_DataCollection3_321.jpg,321,122,154
13:58:57:427854,Aug9_DataCollection3_322.jpg,322,122,154
13:58:57:483244,Aug9_DataCollection3_323.jpg,323,122,142
13:58:57:547865,Aug9_DataCollection3_324.jpg,324,122,135
13:58:57:611765,Aug9_DataCollection3_325.jpg,325,122,136
13:58:57:663834,Aug9_DataCollection3_326.jpg,326,122,136
13:58:57:716388,Aug9_DataCollection3_327.jpg,327,122,132
13:58:57:788369,Aug9_DataCollection3_328.jpg,328,122,112
13:58:57:841183,Aug9_DataCollection3_329.jpg,329,122,112
13:58:57:896169,Aug9_DataCollection3_330.jpg,330,121,91
13:58:57:961107,Aug9_DataCollection3_331.jpg,331,122,85
13:58:58:015677,Aug9_DataCollection3_332.jpg,332,122,85
13:58:58:075132,Aug9_DataCollection3_333.jpg,333,121,85
13:58:58:130257,Aug9_DataCollection3_334.jpg,334,105,85
13:58:58:182471,Aug9_DataCollection3_335.jpg,335,105,85
13:58:58:240911,Aug9_DataCollection3_336.jpg,336,90,88
13:58:58:304835,Aug9_DataCollection3_337.jpg,337,91,89
13:58:58:357475,Aug9_DataCollection3_338.jpg,338,91,89
13:58:58:410619,Aug9_DataCollection3_339.jpg,339,101,93
13:58:58:474208,Aug9_DataCollection3_340.jpg,340,111,104
13:58:58:527833,Aug9_DataCollection3_341.jpg,341,111,104
13:58:58:581185,Aug9_DataCollection3_342.jpg,342,116,113
13:58:58:642888,Aug9_DataCollection3_343.jpg,343,118,118
13:58:58:695990,Aug9_DataCollection3_344.jpg,344,118,118
13:58:58:751594,Aug9_DataCollection3_345.jpg,345,120,121
13:58:58:810426,Aug9_DataCollection3_346.jpg,346,121,122
13:58:58:863573,Aug9_DataCollection3_347.jpg,347,121,122
13:58:58:915326,Aug9_DataCollection3_348.jpg,348,121,140
13:58:58:976499,Aug9_DataCollection3_349.jpg,349,121,140
13:58:59:034732,Aug9_DataCollection3_350.jpg,350,114,159
13:58:59:090280,Aug9_DataCollection3_351.jpg,351,115,168
13:58:59:148007,Aug9_DataCollection3_352.jpg,352,115,168
13:58:59:202218,Aug9_DataCollection3_353.jpg,353,115,171
13:58:59:255690,Aug9_DataCollection3_354.jpg,354,116,170
13:58:59:317009,Aug9_DataCollection3_355.jpg,355,116,170
13:58:59:370285,Aug9_DataCollection3_356.jpg,356,117,169
13:58:59:424988,Aug9_DataCollection3_357.jpg,357,118,165
13:58:59:486343,Aug9_DataCollection3_358.jpg,358,118,165
13:58:59:543129,Aug9_DataCollection3_359.jpg,359,117,163
13:58:59:598337,Aug9_DataCollection3_360.jpg,360,118,161
13:58:59:661735,Aug9_DataCollection3_361.jpg,361,118,161
13:58:59:715955,Aug9_DataCollection3_362.jpg,362,119,157
13:58:59:769821,Aug9_DataCollection3_363.jpg,363,119,154
13:58:59:833037,Aug9_DataCollection3_364.jpg,364,119,154
13:58:59:885226,Aug9_DataCollection3_365.jpg,365,116,151
13:58:59:948928,Aug9_DataCollection3_366.jpg,366,119,151
13:59:00:004859,Aug9_DataCollection3_367.jpg,367,119,151
13:59:00:070595,Aug9_DataCollection3_368.jpg,368,119,156
13:59:00:131332,Aug9_DataCollection3_369.jpg,369,116,161
13:59:00:193244,Aug9_DataCollection3_370.jpg,370,113,162
13:59:00:247974,Aug9_DataCollection3_371.jpg,371,113,162
13:59:00:311371,Aug9_DataCollection3_372.jpg,372,114,161
13:59:00:368697,Aug9_DataCollection3_373.jpg,373,116,161
13:59:00:434424,Aug9_DataCollection3_374.jpg,374,117,167
13:59:00:488312,Aug9_DataCollection3_375.jpg,375,117,167
13:59:00:564427,Aug9_DataCollection3_376.jpg,376,118,168
13:59:00:617484,Aug9_DataCollection3_377.jpg,377,119,168
13:59:00:671084,Aug9_DataCollection3_378.jpg,378,119,168
13:59:00:733439,Aug9_DataCollection3_379.jpg,379,119,170
13:59:00:794020,Aug9_DataCollection3_380.jpg,380,119,175
13:59:00:847899,Aug9_DataCollection3_381.jpg,381,119,175
13:59:00:907672,Aug9_DataCollection3_382.jpg,382,115,173
13:59:00:962770,Aug9_DataCollection3_383.jpg,383,114,170
13:59:01:024943,Aug9_DataCollection3_384.jpg,384,114,170
13:59:01:089719,Aug9_DataCollection3_385.jpg,385,116,119
13:59:01:145642,Aug9_DataCollection3_386.jpg,386,117,79
13:59:01:205470,Aug9_DataCollection3_387.jpg,387,117,79
13:59:01:264501,Aug9_DataCollection3_388.jpg,388,117,57
13:59:01:320643,Aug9_DataCollection3_389.jpg,389,116,44
13:59:01:375529,Aug9_DataCollection3_390.jpg,390,116,44
13:59:01:438244,Aug9_DataCollection3_391.jpg,391,117,44
13:59:01:499971,Aug9_DataCollection3_392.jpg,392,117,49
13:59:01:555177,Aug9_DataCollection3_393.jpg,393,117,53
13:59:01:615276,Aug9_DataCollection3_394.jpg,394,117,53
13:59:01:670280,Aug9_DataCollection3_395.jpg,395,117,57
13:59:01:728809,Aug9_DataCollection3_396.jpg,396,117,81
13:59:01:789465,Aug9_DataCollection3_397.jpg,397,117,81
13:59:01:844290,Aug9_DataCollection3_398.jpg,398,116,85
13:59:01:900292,Aug9_DataCollection3_399.jpg,399,117,102
13:59:01:969959,Aug9_DataCollection3_400.jpg,400,117,102
13:59:02:025869,Aug9_DataCollection3_401.jpg,401,117,135
13:59:02:082436,Aug9_DataCollection3_402.jpg,402,118,140
13:59:02:136065,Aug9_DataCollection3_403.jpg,403,118,140
13:59:02:197100,Aug9_DataCollection3_404.jpg,404,117,144
13:59:02:252054,Aug9_DataCollection3_405.jpg,405,117,144
13:59:02:316020,Aug9_DataCollection3_406.jpg,406,117,144
13:59:02:369156,Aug9_DataCollection3_407.jpg,407,117,144
13:59:02:423251,Aug9_DataCollection3_408.jpg,408,117,145
13:59:02:490237,Aug9_DataCollection3_409.jpg,409,117,145
13:59:02:548390,Aug9_DataCollection3_410.jpg,410,117,160
13:59:02:605387,Aug9_DataCollection3_411.jpg,411,117,178
13:59:02:664420,Aug9_DataCollection3_412.jpg,412,117,178
13:59:02:720512,Aug9_DataCollection3_413.jpg,413,109,180
13:59:02:777550,Aug9_DataCollection3_414.jpg,414,107,180
13:59:02:837069,Aug9_DataCollection3_415.jpg,415,107,180
13:59:02:890214,Aug9_DataCollection3_416.jpg,416,115,180
13:59:02:952089,Aug9_DataCollection3_417.jpg,417,118,178
13:59:03:009077,Aug9_DataCollection3_418.jpg,418,118,178
13:59:03:062711,Aug9_DataCollection3_419.jpg,419,120,173
13:59:03:125746,Aug9_DataCollection3_420.jpg,420,121,168
13:59:03:187481,Aug9_DataCollection3_421.jpg,421,121,168
13:59:03:241730,Aug9_DataCollection3_422.jpg,422,121,161
