time,JPG Name,Index,Throttle_PWM,Steering_PWM
13:54:08:677456,Aug9_DataCollection2_35.jpg,35,111,85
13:54:08:748859,Aug9_DataCollection2_36.jpg,36,111,77
13:54:08:835639,Aug9_DataCollection2_37.jpg,37,111,75
13:54:08:908818,Aug9_DataCollection2_38.jpg,38,112,78
13:54:08:994091,Aug9_DataCollection2_39.jpg,39,114,86
13:54:09:080556,Aug9_DataCollection2_40.jpg,40,113,96
13:54:09:161610,Aug9_DataCollection2_41.jpg,41,113,96
13:54:09:244576,Aug9_DataCollection2_42.jpg,42,111,128
13:54:09:331896,Aug9_DataCollection2_43.jpg,43,101,151
13:54:09:413891,Aug9_DataCollection2_44.jpg,44,98,158
13:54:09:487657,Aug9_DataCollection2_45.jpg,45,98,154
13:54:09:572069,Aug9_DataCollection2_46.jpg,46,99,154
13:54:09:649119,Aug9_DataCollection2_47.jpg,47,110,152
13:54:09:732532,Aug9_DataCollection2_48.jpg,48,116,142
13:54:09:820825,Aug9_DataCollection2_49.jpg,49,121,143
13:54:09:907544,Aug9_DataCollection2_50.jpg,50,121,152
13:54:09:981006,Aug9_DataCollection2_51.jpg,51,121,153
13:54:10:073677,Aug9_DataCollection2_52.jpg,52,122,153
13:54:10:148039,Aug9_DataCollection2_53.jpg,53,124,153
13:54:10:217204,Aug9_DataCollection2_54.jpg,54,118,162
13:54:10:294896,Aug9_DataCollection2_55.jpg,55,117,172
13:54:10:372545,Aug9_DataCollection2_56.jpg,56,119,175
13:54:10:456396,Aug9_DataCollection2_57.jpg,57,122,163
13:54:10:531273,Aug9_DataCollection2_58.jpg,58,122,154
13:54:10:616507,Aug9_DataCollection2_59.jpg,59,123,156
13:54:10:696382,Aug9_DataCollection2_60.jpg,60,117,160
13:54:10:780644,Aug9_DataCollection2_61.jpg,61,116,159
13:54:10:850751,Aug9_DataCollection2_62.jpg,62,116,159
13:54:10:931649,Aug9_DataCollection2_63.jpg,63,119,153
13:54:11:003819,Aug9_DataCollection2_64.jpg,64,119,154
13:54:11:095583,Aug9_DataCollection2_65.jpg,65,119,154
13:54:11:175399,Aug9_DataCollection2_66.jpg,66,112,154
13:54:11:246655,Aug9_DataCollection2_67.jpg,67,106,162
13:54:11:330012,Aug9_DataCollection2_68.jpg,68,99,178
13:54:11:405687,Aug9_DataCollection2_69.jpg,69,100,180
13:54:11:491700,Aug9_DataCollection2_70.jpg,70,113,179
13:54:11:563106,Aug9_DataCollection2_71.jpg,71,120,172
13:54:11:643237,Aug9_DataCollection2_72.jpg,72,120,163
13:54:11:731122,Aug9_DataCollection2_73.jpg,73,119,153
13:54:11:822307,Aug9_DataCollection2_74.jpg,74,119,133
13:54:11:907375,Aug9_DataCollection2_75.jpg,75,118,126
13:54:11:993283,Aug9_DataCollection2_76.jpg,76,118,112
13:54:12:064830,Aug9_DataCollection2_77.jpg,77,118,88
13:54:12:156412,Aug9_DataCollection2_78.jpg,78,109,79
13:54:12:225371,Aug9_DataCollection2_79.jpg,79,109,79
13:54:12:301829,Aug9_DataCollection2_80.jpg,80,106,59
13:54:12:370690,Aug9_DataCollection2_81.jpg,81,116,58
13:54:12:442540,Aug9_DataCollection2_82.jpg,82,121,58
13:54:12:514698,Aug9_DataCollection2_83.jpg,83,121,61
13:54:12:585961,Aug9_DataCollection2_84.jpg,84,121,67
13:54:12:669520,Aug9_DataCollection2_85.jpg,85,121,82
13:54:12:750753,Aug9_DataCollection2_86.jpg,86,122,88
13:54:12:835761,Aug9_DataCollection2_87.jpg,87,121,102
13:54:12:907681,Aug9_DataCollection2_88.jpg,88,121,102
13:54:12:987137,Aug9_DataCollection2_89.jpg,89,121,110
13:54:13:072541,Aug9_DataCollection2_90.jpg,90,121,131
13:54:13:153245,Aug9_DataCollection2_91.jpg,91,104,163
13:54:13:219054,Aug9_DataCollection2_92.jpg,92,101,174
13:54:13:297629,Aug9_DataCollection2_93.jpg,93,104,177
13:54:13:385040,Aug9_DataCollection2_94.jpg,94,111,176
13:54:13:462497,Aug9_DataCollection2_95.jpg,95,112,169
13:54:13:528759,Aug9_DataCollection2_96.jpg,96,112,167
13:54:13:593952,Aug9_DataCollection2_97.jpg,97,112,167
13:54:13:669801,Aug9_DataCollection2_98.jpg,98,112,164
13:54:13:735308,Aug9_DataCollection2_99.jpg,99,113,156
13:54:13:807509,Aug9_DataCollection2_100.jpg,100,119,154
13:54:13:878645,Aug9_DataCollection2_101.jpg,101,119,154
13:54:13:956677,Aug9_DataCollection2_102.jpg,102,119,159
13:54:14:023935,Aug9_DataCollection2_103.jpg,103,119,159
13:54:14:099838,Aug9_DataCollection2_104.jpg,104,119,160
13:54:14:167928,Aug9_DataCollection2_105.jpg,105,115,160
13:54:14:244616,Aug9_DataCollection2_106.jpg,106,116,163
13:54:14:323599,Aug9_DataCollection2_107.jpg,107,120,163
13:54:14:388552,Aug9_DataCollection2_108.jpg,108,121,163
13:54:14:461926,Aug9_DataCollection2_109.jpg,109,121,167
13:54:14:533511,Aug9_DataCollection2_110.jpg,110,121,167
13:54:14:612717,Aug9_DataCollection2_111.jpg,111,121,170
13:54:14:678829,Aug9_DataCollection2_112.jpg,112,114,175
13:54:14:752230,Aug9_DataCollection2_113.jpg,113,109,178
13:54:14:820395,Aug9_DataCollection2_114.jpg,114,118,177
13:54:14:889393,Aug9_DataCollection2_115.jpg,115,121,169
13:54:14:964453,Aug9_DataCollection2_116.jpg,116,121,169
13:54:15:040377,Aug9_DataCollection2_117.jpg,117,121,166
13:54:15:106080,Aug9_DataCollection2_118.jpg,118,121,161
13:54:15:178285,Aug9_DataCollection2_119.jpg,119,121,146
13:54:15:251416,Aug9_DataCollection2_120.jpg,120,121,116
13:54:15:325896,Aug9_DataCollection2_121.jpg,121,120,87
13:54:15:392902,Aug9_DataCollection2_122.jpg,122,120,87
13:54:15:467824,Aug9_DataCollection2_123.jpg,123,119,85
13:54:15:535027,Aug9_DataCollection2_124.jpg,124,119,89
13:54:15:604992,Aug9_DataCollection2_125.jpg,125,119,100
13:54:15:677178,Aug9_DataCollection2_126.jpg,126,120,108
13:54:15:743899,Aug9_DataCollection2_127.jpg,127,118,104
13:54:15:815473,Aug9_DataCollection2_128.jpg,128,118,104
13:54:15:881159,Aug9_DataCollection2_129.jpg,129,115,105
13:54:15:957575,Aug9_DataCollection2_130.jpg,130,114,105
13:54:16:022173,Aug9_DataCollection2_131.jpg,131,111,92
13:54:16:094248,Aug9_DataCollection2_132.jpg,132,109,84
13:54:16:165948,Aug9_DataCollection2_133.jpg,133,97,83
13:54:16:230968,Aug9_DataCollection2_134.jpg,134,97,83
13:54:16:310565,Aug9_DataCollection2_135.jpg,135,91,82
13:54:16:382253,Aug9_DataCollection2_136.jpg,136,104,88
13:54:16:456037,Aug9_DataCollection2_137.jpg,137,110,112
13:54:16:525654,Aug9_DataCollection2_138.jpg,138,110,138
13:54:16:601906,Aug9_DataCollection2_139.jpg,139,112,148
13:54:16:670145,Aug9_DataCollection2_140.jpg,140,112,148
13:54:16:734884,Aug9_DataCollection2_141.jpg,141,114,153
13:54:16:815057,Aug9_DataCollection2_142.jpg,142,117,153
13:54:16:879966,Aug9_DataCollection2_143.jpg,143,117,151
13:54:16:955132,Aug9_DataCollection2_144.jpg,144,118,149
13:54:17:021359,Aug9_DataCollection2_145.jpg,145,119,146
13:54:17:093410,Aug9_DataCollection2_146.jpg,146,119,146
13:54:17:171708,Aug9_DataCollection2_147.jpg,147,119,148
13:54:17:245215,Aug9_DataCollection2_148.jpg,148,119,154
13:54:17:325419,Aug9_DataCollection2_149.jpg,149,112,158
13:54:17:391204,Aug9_DataCollection2_150.jpg,150,114,159
13:54:17:459620,Aug9_DataCollection2_151.jpg,151,116,158
13:54:17:535052,Aug9_DataCollection2_152.jpg,152,116,158
13:54:17:601228,Aug9_DataCollection2_153.jpg,153,116,158
13:54:17:676199,Aug9_DataCollection2_154.jpg,154,117,154
13:54:17:753339,Aug9_DataCollection2_155.jpg,155,116,151
13:54:17:830593,Aug9_DataCollection2_156.jpg,156,116,154
13:54:17:896857,Aug9_DataCollection2_157.jpg,157,116,165
13:54:17:968587,Aug9_DataCollection2_158.jpg,158,111,171
13:54:18:033893,Aug9_DataCollection2_159.jpg,159,111,171
13:54:18:112301,Aug9_DataCollection2_160.jpg,160,107,180
13:54:18:185421,Aug9_DataCollection2_161.jpg,161,108,180
13:54:18:249594,Aug9_DataCollection2_162.jpg,162,115,179
13:54:18:330137,Aug9_DataCollection2_163.jpg,163,116,174
13:54:18:397436,Aug9_DataCollection2_164.jpg,164,116,166
13:54:18:466810,Aug9_DataCollection2_165.jpg,165,116,154
13:54:18:541150,Aug9_DataCollection2_166.jpg,166,116,154
13:54:18:618722,Aug9_DataCollection2_167.jpg,167,116,151
13:54:18:696535,Aug9_DataCollection2_168.jpg,168,116,153
13:54:18:771923,Aug9_DataCollection2_169.jpg,169,116,162
13:54:18:844308,Aug9_DataCollection2_170.jpg,170,116,165
13:54:18:909933,Aug9_DataCollection2_171.jpg,171,116,165
13:54:18:986261,Aug9_DataCollection2_172.jpg,172,119,165
13:54:19:054217,Aug9_DataCollection2_173.jpg,173,119,165
13:54:19:131198,Aug9_DataCollection2_174.jpg,174,119,163
13:54:19:199434,Aug9_DataCollection2_175.jpg,175,119,157
13:54:19:270134,Aug9_DataCollection2_176.jpg,176,119,154
13:54:19:337017,Aug9_DataCollection2_177.jpg,177,119,144
13:54:19:400374,Aug9_DataCollection2_178.jpg,178,119,144
13:54:19:471553,Aug9_DataCollection2_179.jpg,179,119,98
13:54:19:542677,Aug9_DataCollection2_180.jpg,180,119,80
13:54:19:606608,Aug9_DataCollection2_181.jpg,181,117,61
13:54:19:679892,Aug9_DataCollection2_182.jpg,182,117,58
13:54:19:754557,Aug9_DataCollection2_183.jpg,183,119,58
13:54:19:824508,Aug9_DataCollection2_184.jpg,184,119,58
13:54:19:889088,Aug9_DataCollection2_185.jpg,185,120,57
13:54:19:958891,Aug9_DataCollection2_186.jpg,186,120,58
13:54:20:030677,Aug9_DataCollection2_187.jpg,187,121,58
13:54:20:099100,Aug9_DataCollection2_188.jpg,188,119,65
13:54:20:173221,Aug9_DataCollection2_189.jpg,189,119,65
13:54:20:244673,Aug9_DataCollection2_190.jpg,190,120,77
13:54:20:322984,Aug9_DataCollection2_191.jpg,191,119,102
13:54:20:389450,Aug9_DataCollection2_192.jpg,192,107,127
13:54:20:467848,Aug9_DataCollection2_193.jpg,193,99,140
13:54:20:538210,Aug9_DataCollection2_194.jpg,194,111,140
13:54:20:605348,Aug9_DataCollection2_195.jpg,195,111,140
13:54:20:678650,Aug9_DataCollection2_196.jpg,196,119,140
13:54:20:752906,Aug9_DataCollection2_197.jpg,197,120,144
13:54:20:831572,Aug9_DataCollection2_198.jpg,198,121,153
13:54:20:898708,Aug9_DataCollection2_199.jpg,199,121,153
13:54:20:976999,Aug9_DataCollection2_200.jpg,200,120,156
13:54:21:046838,Aug9_DataCollection2_201.jpg,201,118,163
13:54:21:110320,Aug9_DataCollection2_202.jpg,202,118,163
13:54:21:184765,Aug9_DataCollection2_203.jpg,203,109,172
13:54:21:255965,Aug9_DataCollection2_204.jpg,204,113,178
13:54:21:331708,Aug9_DataCollection2_205.jpg,205,119,180
13:54:21:406622,Aug9_DataCollection2_206.jpg,206,121,179
13:54:21:482595,Aug9_DataCollection2_207.jpg,207,120,177
13:54:21:551054,Aug9_DataCollection2_208.jpg,208,120,178
13:54:21:626728,Aug9_DataCollection2_209.jpg,209,120,178
13:54:21:691784,Aug9_DataCollection2_210.jpg,210,120,178
13:54:21:766585,Aug9_DataCollection2_211.jpg,211,119,178
13:54:21:833017,Aug9_DataCollection2_212.jpg,212,118,179
13:54:21:908746,Aug9_DataCollection2_213.jpg,213,119,177
13:54:21:976088,Aug9_DataCollection2_214.jpg,214,119,177
13:54:22:041645,Aug9_DataCollection2_215.jpg,215,119,175
13:54:22:121480,Aug9_DataCollection2_216.jpg,216,119,163
13:54:22:202704,Aug9_DataCollection2_217.jpg,217,119,154
13:54:22:269143,Aug9_DataCollection2_218.jpg,218,119,149
13:54:22:347446,Aug9_DataCollection2_219.jpg,219,119,148
13:54:22:420357,Aug9_DataCollection2_220.jpg,220,119,147
13:54:22:487263,Aug9_DataCollection2_221.jpg,221,119,147
13:54:22:559186,Aug9_DataCollection2_222.jpg,222,119,147
13:54:22:631227,Aug9_DataCollection2_223.jpg,223,119,138
13:54:22:695618,Aug9_DataCollection2_224.jpg,224,118,106
13:54:22:761591,Aug9_DataCollection2_225.jpg,225,119,88
13:54:22:839785,Aug9_DataCollection2_226.jpg,226,119,88
13:54:22:905229,Aug9_DataCollection2_227.jpg,227,118,84
13:54:22:979442,Aug9_DataCollection2_228.jpg,228,118,84
13:54:23:052584,Aug9_DataCollection2_229.jpg,229,119,83
13:54:23:121717,Aug9_DataCollection2_230.jpg,230,119,84
13:54:23:188835,Aug9_DataCollection2_231.jpg,231,119,84
13:54:23:264039,Aug9_DataCollection2_232.jpg,232,119,84
13:54:23:342147,Aug9_DataCollection2_233.jpg,233,118,84
13:54:23:405209,Aug9_DataCollection2_234.jpg,234,118,84
13:54:23:480560,Aug9_DataCollection2_235.jpg,235,110,97
13:54:23:545891,Aug9_DataCollection2_236.jpg,236,104,119
13:54:23:609770,Aug9_DataCollection2_237.jpg,237,104,119
13:54:23:683238,Aug9_DataCollection2_238.jpg,238,109,133
13:54:23:748348,Aug9_DataCollection2_239.jpg,239,114,143
13:54:23:825078,Aug9_DataCollection2_240.jpg,240,114,154
13:54:23:894581,Aug9_DataCollection2_241.jpg,241,114,159
13:54:23:966914,Aug9_DataCollection2_242.jpg,242,115,159
13:54:24:030986,Aug9_DataCollection2_243.jpg,243,115,159
13:54:24:103656,Aug9_DataCollection2_244.jpg,244,119,155
13:54:24:172095,Aug9_DataCollection2_245.jpg,245,121,154
13:54:24:248869,Aug9_DataCollection2_246.jpg,246,120,154
13:54:24:319293,Aug9_DataCollection2_247.jpg,247,121,154
13:54:24:389169,Aug9_DataCollection2_248.jpg,248,116,156
13:54:24:471969,Aug9_DataCollection2_249.jpg,249,110,154
13:54:24:539581,Aug9_DataCollection2_250.jpg,250,110,154
13:54:24:623185,Aug9_DataCollection2_251.jpg,251,111,154
13:54:24:694629,Aug9_DataCollection2_252.jpg,252,113,154
13:54:24:758583,Aug9_DataCollection2_253.jpg,253,113,154
13:54:24:828691,Aug9_DataCollection2_254.jpg,254,114,154
13:54:24:895224,Aug9_DataCollection2_255.jpg,255,116,151
13:54:24:975461,Aug9_DataCollection2_256.jpg,256,118,152
13:54:25:041397,Aug9_DataCollection2_257.jpg,257,118,152
13:54:25:118014,Aug9_DataCollection2_258.jpg,258,118,155
13:54:25:191383,Aug9_DataCollection2_259.jpg,259,118,161
13:54:25:271886,Aug9_DataCollection2_260.jpg,260,116,172
13:54:25:339988,Aug9_DataCollection2_261.jpg,261,114,178
13:54:25:409428,Aug9_DataCollection2_262.jpg,262,112,179
13:54:25:483721,Aug9_DataCollection2_263.jpg,263,112,179
13:54:25:548081,Aug9_DataCollection2_264.jpg,264,111,178
13:54:25:629084,Aug9_DataCollection2_265.jpg,265,116,179
13:54:25:694940,Aug9_DataCollection2_266.jpg,266,119,179
13:54:25:775832,Aug9_DataCollection2_267.jpg,267,119,179
13:54:25:845494,Aug9_DataCollection2_268.jpg,268,119,178
13:54:25:916402,Aug9_DataCollection2_269.jpg,269,119,178
13:54:26:002474,Aug9_DataCollection2_270.jpg,270,119,175
13:54:26:068696,Aug9_DataCollection2_271.jpg,271,119,175
13:54:26:143125,Aug9_DataCollection2_272.jpg,272,119,150
13:54:26:207487,Aug9_DataCollection2_273.jpg,273,119,107
13:54:26:272244,Aug9_DataCollection2_274.jpg,274,119,84
13:54:26:352760,Aug9_DataCollection2_275.jpg,275,119,79
13:54:26:425540,Aug9_DataCollection2_276.jpg,276,119,79
13:54:26:499480,Aug9_DataCollection2_277.jpg,277,119,66
13:54:26:563312,Aug9_DataCollection2_278.jpg,278,119,58
13:54:26:645329,Aug9_DataCollection2_279.jpg,279,119,58
13:54:26:710225,Aug9_DataCollection2_280.jpg,280,119,58
13:54:26:773327,Aug9_DataCollection2_281.jpg,281,119,58
13:54:26:857080,Aug9_DataCollection2_282.jpg,282,119,58
13:54:26:926824,Aug9_DataCollection2_283.jpg,283,119,58
13:54:26:997740,Aug9_DataCollection2_284.jpg,284,119,73
13:54:27:067155,Aug9_DataCollection2_285.jpg,285,119,87
13:54:27:134362,Aug9_DataCollection2_286.jpg,286,119,110
13:54:27:205467,Aug9_DataCollection2_287.jpg,287,118,133
13:54:27:270600,Aug9_DataCollection2_288.jpg,288,118,133
13:54:27:353847,Aug9_DataCollection2_289.jpg,289,117,141
13:54:27:429971,Aug9_DataCollection2_290.jpg,290,116,147
13:54:27:494054,Aug9_DataCollection2_291.jpg,291,116,160
13:54:27:557853,Aug9_DataCollection2_292.jpg,292,116,164
13:54:27:630852,Aug9_DataCollection2_293.jpg,293,116,164
13:54:27:694337,Aug9_DataCollection2_294.jpg,294,116,168
13:54:27:773286,Aug9_DataCollection2_295.jpg,295,116,168
13:54:27:847210,Aug9_DataCollection2_296.jpg,296,116,172
13:54:27:924861,Aug9_DataCollection2_297.jpg,297,112,178
13:54:27:997213,Aug9_DataCollection2_298.jpg,298,109,180
13:54:28:063349,Aug9_DataCollection2_299.jpg,299,112,180
13:54:28:134840,Aug9_DataCollection2_300.jpg,300,112,180
13:54:28:212547,Aug9_DataCollection2_301.jpg,301,116,180
13:54:28:281083,Aug9_DataCollection2_302.jpg,302,116,178
13:54:28:366642,Aug9_DataCollection2_303.jpg,303,116,178
13:54:28:441431,Aug9_DataCollection2_304.jpg,304,118,175
13:54:28:506373,Aug9_DataCollection2_305.jpg,305,119,165
13:54:28:573019,Aug9_DataCollection2_306.jpg,306,119,165
13:54:28:657184,Aug9_DataCollection2_307.jpg,307,119,162
13:54:28:726404,Aug9_DataCollection2_308.jpg,308,119,162
13:54:28:814253,Aug9_DataCollection2_309.jpg,309,119,161
13:54:28:880225,Aug9_DataCollection2_310.jpg,310,120,163
13:54:28:951368,Aug9_DataCollection2_311.jpg,311,119,163
13:54:29:017276,Aug9_DataCollection2_312.jpg,312,119,161
13:54:29:085769,Aug9_DataCollection2_313.jpg,313,119,161
13:54:29:160710,Aug9_DataCollection2_314.jpg,314,120,153
13:54:29:229916,Aug9_DataCollection2_315.jpg,315,120,140
13:54:29:303569,Aug9_DataCollection2_316.jpg,316,120,124
13:54:29:368854,Aug9_DataCollection2_317.jpg,317,120,109
13:54:29:428525,Aug9_DataCollection2_318.jpg,318,120,109
13:54:29:498435,Aug9_DataCollection2_319.jpg,319,120,96
13:54:29:562149,Aug9_DataCollection2_320.jpg,320,120,91
13:54:29:640639,Aug9_DataCollection2_321.jpg,321,120,88
13:54:29:706326,Aug9_DataCollection2_322.jpg,322,120,88
13:54:29:771954,Aug9_DataCollection2_323.jpg,323,120,88
13:54:29:858715,Aug9_DataCollection2_324.jpg,324,120,88
13:54:29:925751,Aug9_DataCollection2_325.jpg,325,120,94
13:54:29:995435,Aug9_DataCollection2_326.jpg,326,119,97
13:54:30:063049,Aug9_DataCollection2_327.jpg,327,111,95
13:54:30:128608,Aug9_DataCollection2_328.jpg,328,109,95
13:54:30:207615,Aug9_DataCollection2_329.jpg,329,109,95
13:54:30:282293,Aug9_DataCollection2_330.jpg,330,109,95
13:54:30:354672,Aug9_DataCollection2_331.jpg,331,111,99
13:54:30:424764,Aug9_DataCollection2_332.jpg,332,111,111
13:54:30:497187,Aug9_DataCollection2_333.jpg,333,113,124
13:54:30:565688,Aug9_DataCollection2_334.jpg,334,114,138
13:54:30:629803,Aug9_DataCollection2_335.jpg,335,114,138
13:54:30:703455,Aug9_DataCollection2_336.jpg,336,114,156
13:54:30:781665,Aug9_DataCollection2_337.jpg,337,114,165
13:54:30:860774,Aug9_DataCollection2_338.jpg,338,114,165
13:54:30:927480,Aug9_DataCollection2_339.jpg,339,115,163
13:54:31:012531,Aug9_DataCollection2_340.jpg,340,115,161
13:54:31:076818,Aug9_DataCollection2_341.jpg,341,115,161
13:54:31:144817,Aug9_DataCollection2_342.jpg,342,116,160
13:54:31:224699,Aug9_DataCollection2_343.jpg,343,116,160
13:54:31:294278,Aug9_DataCollection2_344.jpg,344,116,157
13:54:31:369595,Aug9_DataCollection2_345.jpg,345,116,154
13:54:31:435877,Aug9_DataCollection2_346.jpg,346,116,151
13:54:31:518585,Aug9_DataCollection2_347.jpg,347,116,149
13:54:31:595688,Aug9_DataCollection2_348.jpg,348,116,149
13:54:31:663253,Aug9_DataCollection2_349.jpg,349,116,151
13:54:31:732641,Aug9_DataCollection2_350.jpg,350,116,151
13:54:31:804657,Aug9_DataCollection2_351.jpg,351,117,153
13:54:31:871513,Aug9_DataCollection2_352.jpg,352,116,159
13:54:31:940636,Aug9_DataCollection2_353.jpg,353,116,165
13:54:32:014328,Aug9_DataCollection2_354.jpg,354,117,168
13:54:32:081719,Aug9_DataCollection2_355.jpg,355,117,170
13:54:32:157938,Aug9_DataCollection2_356.jpg,356,117,170
13:54:32:230265,Aug9_DataCollection2_357.jpg,357,117,172
13:54:32:304763,Aug9_DataCollection2_358.jpg,358,118,173
13:54:32:370232,Aug9_DataCollection2_359.jpg,359,117,173
13:54:32:439306,Aug9_DataCollection2_360.jpg,360,117,173
13:54:32:511332,Aug9_DataCollection2_361.jpg,361,116,172
13:54:32:580557,Aug9_DataCollection2_362.jpg,362,116,172
13:54:32:653499,Aug9_DataCollection2_363.jpg,363,117,169
13:54:32:717236,Aug9_DataCollection2_364.jpg,364,117,168
13:54:32:797844,Aug9_DataCollection2_365.jpg,365,118,168
13:54:32:867415,Aug9_DataCollection2_366.jpg,366,118,169
13:54:32:934497,Aug9_DataCollection2_367.jpg,367,118,169
13:54:33:018632,Aug9_DataCollection2_368.jpg,368,118,158
13:54:33:082810,Aug9_DataCollection2_369.jpg,369,118,139
13:54:33:156412,Aug9_DataCollection2_370.jpg,370,117,114
13:54:33:230167,Aug9_DataCollection2_371.jpg,371,119,83
13:54:33:299819,Aug9_DataCollection2_372.jpg,372,119,61
13:54:33:372093,Aug9_DataCollection2_373.jpg,373,118,50
13:54:33:440946,Aug9_DataCollection2_374.jpg,374,118,50
13:54:33:520274,Aug9_DataCollection2_375.jpg,375,118,48
13:54:33:589927,Aug9_DataCollection2_376.jpg,376,118,48
13:54:33:667214,Aug9_DataCollection2_377.jpg,377,119,52
13:54:33:736493,Aug9_DataCollection2_378.jpg,378,118,58
13:54:33:808840,Aug9_DataCollection2_379.jpg,379,118,68
13:54:33:877489,Aug9_DataCollection2_380.jpg,380,118,68
13:54:33:953848,Aug9_DataCollection2_381.jpg,381,118,74
13:54:34:031506,Aug9_DataCollection2_382.jpg,382,119,93
13:54:34:096439,Aug9_DataCollection2_383.jpg,383,118,114
13:54:34:159795,Aug9_DataCollection2_384.jpg,384,118,119
13:54:34:234122,Aug9_DataCollection2_385.jpg,385,118,127
13:54:34:310163,Aug9_DataCollection2_386.jpg,386,118,127
13:54:34:379411,Aug9_DataCollection2_387.jpg,387,119,154
13:54:34:451500,Aug9_DataCollection2_388.jpg,388,118,174
13:54:34:520309,Aug9_DataCollection2_389.jpg,389,117,182
13:54:34:592617,Aug9_DataCollection2_390.jpg,390,117,181
13:54:34:675650,Aug9_DataCollection2_391.jpg,391,117,179
13:54:34:739973,Aug9_DataCollection2_392.jpg,392,117,179
13:54:34:805132,Aug9_DataCollection2_393.jpg,393,117,177
13:54:34:876433,Aug9_DataCollection2_394.jpg,394,118,177
13:54:34:951101,Aug9_DataCollection2_395.jpg,395,117,176
13:54:35:017136,Aug9_DataCollection2_396.jpg,396,117,177
13:54:35:081618,Aug9_DataCollection2_397.jpg,397,117,177
13:54:35:160190,Aug9_DataCollection2_398.jpg,398,117,177
13:54:35:224733,Aug9_DataCollection2_399.jpg,399,117,176
13:54:35:310102,Aug9_DataCollection2_400.jpg,400,118,176
13:54:35:378309,Aug9_DataCollection2_401.jpg,401,117,175
13:54:35:442077,Aug9_DataCollection2_402.jpg,402,118,169
13:54:35:517668,Aug9_DataCollection2_403.jpg,403,118,169
13:54:35:590996,Aug9_DataCollection2_404.jpg,404,117,165
13:54:35:665009,Aug9_DataCollection2_405.jpg,405,117,152
13:54:35:729242,Aug9_DataCollection2_406.jpg,406,117,152
13:54:35:801647,Aug9_DataCollection2_407.jpg,407,118,153
13:54:35:873486,Aug9_DataCollection2_408.jpg,408,117,153
13:54:35:939910,Aug9_DataCollection2_409.jpg,409,117,153
13:54:36:020320,Aug9_DataCollection2_410.jpg,410,119,153
13:54:36:087378,Aug9_DataCollection2_411.jpg,411,119,153
13:54:36:167788,Aug9_DataCollection2_412.jpg,412,119,153
13:54:36:234141,Aug9_DataCollection2_413.jpg,413,118,151
13:54:36:305636,Aug9_DataCollection2_414.jpg,414,119,140
13:54:36:380635,Aug9_DataCollection2_415.jpg,415,119,130
13:54:36:448499,Aug9_DataCollection2_416.jpg,416,119,130
13:54:36:528678,Aug9_DataCollection2_417.jpg,417,119,120
13:54:36:595815,Aug9_DataCollection2_418.jpg,418,119,99
13:54:36:663858,Aug9_DataCollection2_419.jpg,419,119,84
13:54:36:740861,Aug9_DataCollection2_420.jpg,420,119,84
13:54:36:806515,Aug9_DataCollection2_421.jpg,421,119,84
13:54:36:880837,Aug9_DataCollection2_422.jpg,422,118,84
