time,JPG Name,Index,Throttle_PWM,Steering_PWM
14:01:14:443430,Aug9_DataCollection4_114.jpg,114,116,165
14:01:14:506583,Aug9_DataCollection4_115.jpg,115,116,165
14:01:14:560595,Aug9_DataCollection4_116.jpg,116,118,165
14:01:14:617673,Aug9_DataCollection4_117.jpg,117,119,168
14:01:14:678787,Aug9_DataCollection4_118.jpg,118,120,169
14:01:14:736502,Aug9_DataCollection4_119.jpg,119,120,169
14:01:14:792193,Aug9_DataCollection4_120.jpg,120,120,168
14:01:14:858762,Aug9_DataCollection4_121.jpg,121,119,168
14:01:14:912425,Aug9_DataCollection4_122.jpg,122,119,168
14:01:14:972865,Aug9_DataCollection4_123.jpg,123,120,168
14:01:15:027940,Aug9_DataCollection4_124.jpg,124,119,169
14:01:15:086657,Aug9_DataCollection4_125.jpg,125,119,169
14:01:15:147577,Aug9_DataCollection4_126.jpg,126,120,168
14:01:15:201909,Aug9_DataCollection4_127.jpg,127,120,166
14:01:15:263140,Aug9_DataCollection4_128.jpg,128,120,166
14:01:15:319951,Aug9_DataCollection4_129.jpg,129,119,151
14:01:15:376873,Aug9_DataCollection4_130.jpg,130,119,111
14:01:15:438437,Aug9_DataCollection4_131.jpg,131,119,111
14:01:15:500634,Aug9_DataCollection4_132.jpg,132,120,91
14:01:15:555064,Aug9_DataCollection4_133.jpg,133,120,86
14:01:15:608832,Aug9_DataCollection4_134.jpg,134,120,86
14:01:15:670563,Aug9_DataCollection4_135.jpg,135,119,86
14:01:15:730264,Aug9_DataCollection4_136.jpg,136,120,86
14:01:15:786687,Aug9_DataCollection4_137.jpg,137,120,86
14:01:15:849270,Aug9_DataCollection4_138.jpg,138,119,88
14:01:15:909518,Aug9_DataCollection4_139.jpg,139,120,89
14:01:15:968268,Aug9_DataCollection4_140.jpg,140,120,89
14:01:16:031604,Aug9_DataCollection4_141.jpg,141,119,89
14:01:16:091599,Aug9_DataCollection4_142.jpg,142,119,88
14:01:16:145793,Aug9_DataCollection4_143.jpg,143,116,87
14:01:16:208609,Aug9_DataCollection4_144.jpg,144,116,87
14:01:16:272413,Aug9_DataCollection4_145.jpg,145,106,88
14:01:16:329320,Aug9_DataCollection4_146.jpg,146,101,89
14:01:16:381597,Aug9_DataCollection4_147.jpg,147,101,89
14:01:16:451518,Aug9_DataCollection4_148.jpg,148,101,100
14:01:16:508522,Aug9_DataCollection4_149.jpg,149,103,110
14:01:16:564031,Aug9_DataCollection4_150.jpg,150,103,110
14:01:16:627448,Aug9_DataCollection4_151.jpg,151,107,121
14:01:16:684263,Aug9_DataCollection4_152.jpg,152,109,156
14:01:16:739985,Aug9_DataCollection4_153.jpg,153,110,177
14:01:16:803768,Aug9_DataCollection4_154.jpg,154,110,177
14:01:16:868515,Aug9_DataCollection4_155.jpg,155,114,177
14:01:16:922948,Aug9_DataCollection4_156.jpg,156,116,177
14:01:16:989932,Aug9_DataCollection4_157.jpg,157,116,177
14:01:17:045736,Aug9_DataCollection4_158.jpg,158,116,169
14:01:17:100475,Aug9_DataCollection4_159.jpg,159,120,142
14:01:17:161891,Aug9_DataCollection4_160.jpg,160,120,142
14:01:17:217066,Aug9_DataCollection4_161.jpg,161,120,145
14:01:17:273772,Aug9_DataCollection4_162.jpg,162,120,151
14:01:17:341844,Aug9_DataCollection4_163.jpg,163,119,155
14:01:17:393816,Aug9_DataCollection4_164.jpg,164,119,155
14:01:17:446699,Aug9_DataCollection4_165.jpg,165,119,159
14:01:17:508727,Aug9_DataCollection4_166.jpg,166,119,159
14:01:17:568265,Aug9_DataCollection4_167.jpg,167,119,163
14:01:17:630469,Aug9_DataCollection4_168.jpg,168,119,165
14:01:17:688594,Aug9_DataCollection4_169.jpg,169,119,165
14:01:17:742585,Aug9_DataCollection4_170.jpg,170,119,165
14:01:17:795419,Aug9_DataCollection4_171.jpg,171,119,165
14:01:17:859285,Aug9_DataCollection4_172.jpg,172,119,165
14:01:17:912430,Aug9_DataCollection4_173.jpg,173,119,165
14:01:17:973368,Aug9_DataCollection4_174.jpg,174,119,165
14:01:18:039235,Aug9_DataCollection4_175.jpg,175,119,165
14:01:18:094928,Aug9_DataCollection4_176.jpg,176,119,165
14:01:18:155238,Aug9_DataCollection4_177.jpg,177,117,165
14:01:18:216850,Aug9_DataCollection4_178.jpg,178,114,165
14:01:18:272449,Aug9_DataCollection4_179.jpg,179,114,165
14:01:18:333491,Aug9_DataCollection4_180.jpg,180,114,163
14:01:18:397248,Aug9_DataCollection4_181.jpg,181,113,164
14:01:18:451268,Aug9_DataCollection4_182.jpg,182,114,165
14:01:18:513569,Aug9_DataCollection4_183.jpg,183,114,165
14:01:18:570277,Aug9_DataCollection4_184.jpg,184,114,169
14:01:18:627688,Aug9_DataCollection4_185.jpg,185,114,178
14:01:18:690704,Aug9_DataCollection4_186.jpg,186,114,178
14:01:18:747028,Aug9_DataCollection4_187.jpg,187,111,182
14:01:18:808464,Aug9_DataCollection4_188.jpg,188,111,182
14:01:18:861835,Aug9_DataCollection4_189.jpg,189,111,182
14:01:18:921438,Aug9_DataCollection4_190.jpg,190,114,182
14:01:18:979006,Aug9_DataCollection4_191.jpg,191,117,180
14:01:19:045924,Aug9_DataCollection4_192.jpg,192,119,175
14:01:19:099005,Aug9_DataCollection4_193.jpg,193,119,175
14:01:19:157083,Aug9_DataCollection4_194.jpg,194,121,167
14:01:19:214203,Aug9_DataCollection4_195.jpg,195,121,167
14:01:19:276309,Aug9_DataCollection4_196.jpg,196,121,153
14:01:19:338730,Aug9_DataCollection4_197.jpg,197,121,109
14:01:19:393956,Aug9_DataCollection4_198.jpg,198,120,70
14:01:19:447119,Aug9_DataCollection4_199.jpg,199,120,70
14:01:19:511900,Aug9_DataCollection4_200.jpg,200,117,47
14:01:19:571784,Aug9_DataCollection4_201.jpg,201,119,44
14:01:19:632286,Aug9_DataCollection4_202.jpg,202,119,44
14:01:19:691361,Aug9_DataCollection4_203.jpg,203,119,48
14:01:19:746491,Aug9_DataCollection4_204.jpg,204,119,56
14:01:19:805445,Aug9_DataCollection4_205.jpg,205,119,56
14:01:19:866015,Aug9_DataCollection4_206.jpg,206,119,75
14:01:19:922730,Aug9_DataCollection4_207.jpg,207,119,84
14:01:19:976190,Aug9_DataCollection4_208.jpg,208,119,84
14:01:20:035731,Aug9_DataCollection4_209.jpg,209,120,87
14:01:20:087561,Aug9_DataCollection4_210.jpg,210,119,91
14:01:20:148783,Aug9_DataCollection4_211.jpg,211,119,91
14:01:20:207164,Aug9_DataCollection4_212.jpg,212,119,99
14:01:20:259851,Aug9_DataCollection4_213.jpg,213,120,113
14:01:20:315403,Aug9_DataCollection4_214.jpg,214,120,113
14:01:20:376895,Aug9_DataCollection4_215.jpg,215,119,126
14:01:20:430545,Aug9_DataCollection4_216.jpg,216,116,141
14:01:20:484008,Aug9_DataCollection4_217.jpg,217,116,141
14:01:20:549037,Aug9_DataCollection4_218.jpg,218,108,148
14:01:20:602270,Aug9_DataCollection4_219.jpg,219,107,154
14:01:20:663762,Aug9_DataCollection4_220.jpg,220,107,154
14:01:20:717568,Aug9_DataCollection4_221.jpg,221,114,161
14:01:20:779261,Aug9_DataCollection4_222.jpg,222,116,162
14:01:20:831171,Aug9_DataCollection4_223.jpg,223,116,162
14:01:20:885618,Aug9_DataCollection4_224.jpg,224,119,162
14:01:20:946143,Aug9_DataCollection4_225.jpg,225,120,162
14:01:21:004096,Aug9_DataCollection4_226.jpg,226,120,162
14:01:21:056394,Aug9_DataCollection4_227.jpg,227,120,162
14:01:21:115018,Aug9_DataCollection4_228.jpg,228,120,162
14:01:21:180691,Aug9_DataCollection4_229.jpg,229,120,162
14:01:21:232598,Aug9_DataCollection4_230.jpg,230,120,162
14:01:21:290698,Aug9_DataCollection4_231.jpg,231,120,162
14:01:21:345604,Aug9_DataCollection4_232.jpg,232,120,162
14:01:21:401085,Aug9_DataCollection4_233.jpg,233,119,170
14:01:21:453875,Aug9_DataCollection4_234.jpg,234,106,177
14:01:21:516329,Aug9_DataCollection4_235.jpg,235,106,177
14:01:21:571772,Aug9_DataCollection4_236.jpg,236,107,179
14:01:21:648936,Aug9_DataCollection4_237.jpg,237,115,177
14:01:21:705775,Aug9_DataCollection4_238.jpg,238,120,177
14:01:21:760337,Aug9_DataCollection4_239.jpg,239,120,177
14:01:21:824669,Aug9_DataCollection4_240.jpg,240,121,177
14:01:21:882082,Aug9_DataCollection4_241.jpg,241,121,177
14:01:21:939440,Aug9_DataCollection4_242.jpg,242,121,177
14:01:21:995336,Aug9_DataCollection4_243.jpg,243,121,174
14:01:22:050032,Aug9_DataCollection4_244.jpg,244,121,172
14:01:22:104287,Aug9_DataCollection4_245.jpg,245,121,172
14:01:22:178483,Aug9_DataCollection4_246.jpg,246,121,170
14:01:22:231248,Aug9_DataCollection4_247.jpg,247,121,163
14:01:22:287736,Aug9_DataCollection4_248.jpg,248,121,163
14:01:22:364089,Aug9_DataCollection4_249.jpg,249,121,154
14:01:22:421175,Aug9_DataCollection4_250.jpg,250,121,144
14:01:22:478010,Aug9_DataCollection4_251.jpg,251,121,137
14:01:22:545960,Aug9_DataCollection4_252.jpg,252,121,137
14:01:22:600491,Aug9_DataCollection4_253.jpg,253,121,121
14:01:22:660167,Aug9_DataCollection4_254.jpg,254,121,107
14:01:22:720203,Aug9_DataCollection4_255.jpg,255,121,107
14:01:22:776823,Aug9_DataCollection4_256.jpg,256,121,105
14:01:22:838535,Aug9_DataCollection4_257.jpg,257,121,93
14:01:22:892073,Aug9_DataCollection4_258.jpg,258,121,93
14:01:22:947146,Aug9_DataCollection4_259.jpg,259,121,85
14:01:23:019703,Aug9_DataCollection4_260.jpg,260,120,85
14:01:23:073680,Aug9_DataCollection4_261.jpg,261,99,85
14:01:23:125914,Aug9_DataCollection4_262.jpg,262,99,85
14:01:23:185637,Aug9_DataCollection4_263.jpg,263,91,81
14:01:23:242873,Aug9_DataCollection4_264.jpg,264,91,81
14:01:23:302227,Aug9_DataCollection4_265.jpg,265,90,80
14:01:23:366552,Aug9_DataCollection4_266.jpg,266,93,81
14:01:23:420295,Aug9_DataCollection4_267.jpg,267,98,82
14:01:23:473708,Aug9_DataCollection4_268.jpg,268,98,82
14:01:23:537358,Aug9_DataCollection4_269.jpg,269,101,86
14:01:23:590612,Aug9_DataCollection4_270.jpg,270,108,111
14:01:23:654403,Aug9_DataCollection4_271.jpg,271,108,111
14:01:23:711209,Aug9_DataCollection4_272.jpg,272,113,123
14:01:23:764875,Aug9_DataCollection4_273.jpg,273,114,143
14:01:23:828871,Aug9_DataCollection4_274.jpg,274,114,143
14:01:23:883209,Aug9_DataCollection4_275.jpg,275,115,161
14:01:23:936757,Aug9_DataCollection4_276.jpg,276,114,168
14:01:24:001808,Aug9_DataCollection4_277.jpg,277,114,168
14:01:24:059027,Aug9_DataCollection4_278.jpg,278,116,168
14:01:24:114545,Aug9_DataCollection4_279.jpg,279,117,165
14:01:24:173615,Aug9_DataCollection4_280.jpg,280,117,165
14:01:24:234779,Aug9_DataCollection4_281.jpg,281,118,160
14:01:24:289624,Aug9_DataCollection4_282.jpg,282,117,153
14:01:24:347534,Aug9_DataCollection4_283.jpg,283,117,153
14:01:24:419075,Aug9_DataCollection4_284.jpg,284,117,153
14:01:24:473406,Aug9_DataCollection4_285.jpg,285,118,153
14:01:24:535150,Aug9_DataCollection4_286.jpg,286,117,154
14:01:24:590303,Aug9_DataCollection4_287.jpg,287,117,154
14:01:24:654933,Aug9_DataCollection4_288.jpg,288,118,155
14:01:24:707471,Aug9_DataCollection4_289.jpg,289,117,156
14:01:24:766697,Aug9_DataCollection4_290.jpg,290,117,156
14:01:24:838290,Aug9_DataCollection4_291.jpg,291,117,157
14:01:24:892585,Aug9_DataCollection4_292.jpg,292,116,157
14:01:24:947110,Aug9_DataCollection4_293.jpg,293,116,157
14:01:25:011674,Aug9_DataCollection4_294.jpg,294,117,156
14:01:25:066730,Aug9_DataCollection4_295.jpg,295,117,156
14:01:25:120882,Aug9_DataCollection4_296.jpg,296,117,156
14:01:25:186889,Aug9_DataCollection4_297.jpg,297,117,156
14:01:25:249724,Aug9_DataCollection4_298.jpg,298,117,158
14:01:25:304795,Aug9_DataCollection4_299.jpg,299,116,163
14:01:25:367100,Aug9_DataCollection4_300.jpg,300,116,163
14:01:25:424526,Aug9_DataCollection4_301.jpg,301,106,178
14:01:25:479052,Aug9_DataCollection4_302.jpg,302,103,181
14:01:25:541382,Aug9_DataCollection4_303.jpg,303,103,181
14:01:25:599854,Aug9_DataCollection4_304.jpg,304,103,182
14:01:25:662891,Aug9_DataCollection4_305.jpg,305,110,180
14:01:25:718626,Aug9_DataCollection4_306.jpg,306,114,180
14:01:25:778479,Aug9_DataCollection4_307.jpg,307,114,180
14:01:25:832895,Aug9_DataCollection4_308.jpg,308,116,180
14:01:25:889798,Aug9_DataCollection4_309.jpg,309,116,174
14:01:25:962724,Aug9_DataCollection4_310.jpg,310,116,174
14:01:26:024362,Aug9_DataCollection4_311.jpg,311,118,165
14:01:26:081729,Aug9_DataCollection4_312.jpg,312,119,160
14:01:26:141206,Aug9_DataCollection4_313.jpg,313,119,160
14:01:26:201196,Aug9_DataCollection4_314.jpg,314,119,154
14:01:26:254819,Aug9_DataCollection4_315.jpg,315,119,153
14:01:26:310086,Aug9_DataCollection4_316.jpg,316,119,153
14:01:26:376304,Aug9_DataCollection4_317.jpg,317,120,152
14:01:26:440252,Aug9_DataCollection4_318.jpg,318,120,152
14:01:26:494878,Aug9_DataCollection4_319.jpg,319,121,152
14:01:26:553744,Aug9_DataCollection4_320.jpg,320,121,152
14:01:26:608569,Aug9_DataCollection4_321.jpg,321,121,152
14:01:26:667679,Aug9_DataCollection4_322.jpg,322,122,140
14:01:26:727425,Aug9_DataCollection4_323.jpg,323,122,140
14:01:26:792270,Aug9_DataCollection4_324.jpg,324,118,98
14:01:26:844866,Aug9_DataCollection4_325.jpg,325,117,77
14:01:26:898344,Aug9_DataCollection4_326.jpg,326,117,77
14:01:26:964609,Aug9_DataCollection4_327.jpg,327,117,44
14:01:27:024736,Aug9_DataCollection4_328.jpg,328,117,34
14:01:27:082269,Aug9_DataCollection4_329.jpg,329,117,34
14:01:27:148264,Aug9_DataCollection4_330.jpg,330,118,34
14:01:27:200822,Aug9_DataCollection4_331.jpg,331,117,35
14:01:27:253576,Aug9_DataCollection4_332.jpg,332,117,35
14:01:27:317522,Aug9_DataCollection4_333.jpg,333,117,61
14:01:27:371129,Aug9_DataCollection4_334.jpg,334,117,89
14:01:27:428898,Aug9_DataCollection4_335.jpg,335,117,89
14:01:27:496586,Aug9_DataCollection4_336.jpg,336,117,103
14:01:27:553348,Aug9_DataCollection4_337.jpg,337,117,116
14:01:27:609032,Aug9_DataCollection4_338.jpg,338,117,119
14:01:27:671922,Aug9_DataCollection4_339.jpg,339,117,119
14:01:27:726778,Aug9_DataCollection4_340.jpg,340,118,119
14:01:27:780267,Aug9_DataCollection4_341.jpg,341,118,130
14:01:27:844772,Aug9_DataCollection4_342.jpg,342,118,130
14:01:27:899696,Aug9_DataCollection4_343.jpg,343,116,141
14:01:27:958011,Aug9_DataCollection4_344.jpg,344,114,142
14:01:28:015422,Aug9_DataCollection4_345.jpg,345,114,142
14:01:28:073243,Aug9_DataCollection4_346.jpg,346,115,151
14:01:28:126935,Aug9_DataCollection4_347.jpg,347,116,156
14:01:28:189127,Aug9_DataCollection4_348.jpg,348,116,156
14:01:28:243578,Aug9_DataCollection4_349.jpg,349,116,163
14:01:28:300838,Aug9_DataCollection4_350.jpg,350,117,170
14:01:28:363728,Aug9_DataCollection4_351.jpg,351,117,170
14:01:28:417704,Aug9_DataCollection4_352.jpg,352,117,177
14:01:28:471819,Aug9_DataCollection4_353.jpg,353,114,178
14:01:28:534257,Aug9_DataCollection4_354.jpg,354,114,178
14:01:28:591013,Aug9_DataCollection4_355.jpg,355,113,177
14:01:28:648048,Aug9_DataCollection4_356.jpg,356,118,177
14:01:28:706110,Aug9_DataCollection4_357.jpg,357,118,177
14:01:28:762565,Aug9_DataCollection4_358.jpg,358,119,175
14:01:28:828435,Aug9_DataCollection4_359.jpg,359,119,172
14:01:28:883793,Aug9_DataCollection4_360.jpg,360,119,172
14:01:28:938471,Aug9_DataCollection4_361.jpg,361,119,163
14:01:28:997495,Aug9_DataCollection4_362.jpg,362,119,161
14:01:29:063544,Aug9_DataCollection4_363.jpg,363,119,161
14:01:29:119377,Aug9_DataCollection4_364.jpg,364,119,161
14:01:29:172057,Aug9_DataCollection4_365.jpg,365,119,161
14:01:29:237446,Aug9_DataCollection4_366.jpg,366,119,161
14:01:29:299885,Aug9_DataCollection4_367.jpg,367,119,161
14:01:29:352773,Aug9_DataCollection4_368.jpg,368,120,161
14:01:29:413228,Aug9_DataCollection4_369.jpg,369,120,165
14:01:29:466642,Aug9_DataCollection4_370.jpg,370,120,165
14:01:29:530343,Aug9_DataCollection4_371.jpg,371,120,165
14:01:29:589434,Aug9_DataCollection4_372.jpg,372,120,164
14:01:29:648383,Aug9_DataCollection4_373.jpg,373,120,164
14:01:29:701057,Aug9_DataCollection4_374.jpg,374,120,165
14:01:29:757538,Aug9_DataCollection4_375.jpg,375,120,165
14:01:29:820704,Aug9_DataCollection4_376.jpg,376,120,165
14:01:29:887231,Aug9_DataCollection4_377.jpg,377,119,158
14:01:29:940418,Aug9_DataCollection4_378.jpg,378,119,143
14:01:30:004595,Aug9_DataCollection4_379.jpg,379,120,101
14:01:30:062026,Aug9_DataCollection4_380.jpg,380,120,101
14:01:30:115374,Aug9_DataCollection4_381.jpg,381,120,84
14:01:30:171581,Aug9_DataCollection4_382.jpg,382,120,84
14:01:30:233828,Aug9_DataCollection4_383.jpg,383,119,84
14:01:30:288441,Aug9_DataCollection4_384.jpg,384,120,83
14:01:30:349251,Aug9_DataCollection4_385.jpg,385,119,84
14:01:30:406275,Aug9_DataCollection4_386.jpg,386,119,84
14:01:30:468739,Aug9_DataCollection4_387.jpg,387,119,86
14:01:30:528799,Aug9_DataCollection4_388.jpg,388,120,86
14:01:30:583993,Aug9_DataCollection4_389.jpg,389,120,86
14:01:30:647924,Aug9_DataCollection4_390.jpg,390,108,86
14:01:30:708010,Aug9_DataCollection4_391.jpg,391,91,88
14:01:30:760737,Aug9_DataCollection4_392.jpg,392,91,88
14:01:30:824882,Aug9_DataCollection4_393.jpg,393,91,92
14:01:30:879649,Aug9_DataCollection4_394.jpg,394,100,104
14:01:30:938325,Aug9_DataCollection4_395.jpg,395,100,104
14:01:30:997414,Aug9_DataCollection4_396.jpg,396,110,119
14:01:31:062947,Aug9_DataCollection4_397.jpg,397,113,126
14:01:31:115858,Aug9_DataCollection4_398.jpg,398,116,135
14:01:31:179028,Aug9_DataCollection4_399.jpg,399,116,135
14:01:31:233922,Aug9_DataCollection4_400.jpg,400,118,142
14:01:31:296463,Aug9_DataCollection4_401.jpg,401,119,142
14:01:31:358695,Aug9_DataCollection4_402.jpg,402,119,142
14:01:31:422175,Aug9_DataCollection4_403.jpg,403,119,142
14:01:31:483899,Aug9_DataCollection4_404.jpg,404,119,143
14:01:31:546583,Aug9_DataCollection4_405.jpg,405,120,143
14:01:31:601999,Aug9_DataCollection4_406.jpg,406,120,143
14:01:31:661655,Aug9_DataCollection4_407.jpg,407,120,144
14:01:31:725511,Aug9_DataCollection4_408.jpg,408,120,146
14:01:31:785642,Aug9_DataCollection4_409.jpg,409,120,146
14:01:31:849158,Aug9_DataCollection4_410.jpg,410,115,154
14:01:31:907463,Aug9_DataCollection4_411.jpg,411,106,164
14:01:31:964335,Aug9_DataCollection4_412.jpg,412,106,164
14:01:32:024039,Aug9_DataCollection4_413.jpg,413,104,180
14:01:32:077852,Aug9_DataCollection4_414.jpg,414,108,180
14:01:32:138752,Aug9_DataCollection4_415.jpg,415,108,180
14:01:32:201926,Aug9_DataCollection4_416.jpg,416,109,179
14:01:32:262874,Aug9_DataCollection4_417.jpg,417,113,178
14:01:32:317256,Aug9_DataCollection4_418.jpg,418,115,170
14:01:32:371162,Aug9_DataCollection4_419.jpg,419,115,170
14:01:32:430803,Aug9_DataCollection4_420.jpg,420,116,149
14:01:32:490313,Aug9_DataCollection4_421.jpg,421,118,136
14:01:32:545243,Aug9_DataCollection4_422.jpg,422,118,136
